date,open,high,low,close,EMA,MA,Volume,Volume MA,Basis,Upper,Lower,RSI,Position,Close-crude oil,Close-xau,Value-DIFF,Value-MWNTD,Value-MWTRV,Value-MIREV,Value-HRATE,Value-BLCHS,Value-AVBLS,Value-BCDDY,Value-ATRCT,Value-TOTBC,Value-MKTCP,Close-future
2020-01-22,8726.67263496,8785.98711208,8583.67586102,8660.94589703,8624.994880587097,7638.999524540805,15385.06922368,30877.666672724667,8260.460478764508,9307.95349355343,7212.967463975585,61.83378757695706,False,56.74,103.15,14776367535700.0,84820.0,33863.163782,17310387.5912,114587805.438,259224.532872,1.05877176282,?,?,18174600.0,158200805700.0,8370.0
2020-01-23,8662.27459873,8664.27173823,8281.69112901,8389.26891689,8577.849687847678,7662.879137275607,33430.73377625,30660.551898376165,8313.384656537008,9270.723102256185,7356.0462108178335,54.58985628675452,False,55.59,102.93,14776367535700.0,84124.0,36869.4196404699,17169132.3178694,116791417.081,259389.014705,1.03963466666667,?,?,18177750.0,152420433750.0,8495.0
2020-01-24,8391.15422395,8508.64684816,8223.31598659,8426.62477034,8547.604704346142,7683.521050218405,25344.43007453,31268.698985953164,8367.231767805508,9216.772329986738,7517.691205624278,55.36417988768181,True,54.19,104.82,14776367535689.0,80965.0,47470.5856049,16478219.0489,111649656.580532,259555.169828,1.03286961184,?,6.99166666666667,18179762.5,154427992556.0,?
2020-01-25,8429.98584665,8431.88143825,8258.64873831,8329.51714983,8503.987193442914,7699.156606342606,11372.7464291,31105.671416765166,8416.045787364506,9127.969403725589,7704.122171003424,52.841710965597365,False,54.19,104.82,14776367535700.0,70329.0,28502.0685335,17146239.2657,120464103.153,259712.005723,0.853311743902,?,?,18180137.5,150813330631.25,?
2020-01-26,8323.50804071,8594.54510682,8287.96475047,8594.54510682,8522.098776118331,7720.981468278406,18345.65424961,30465.070462794167,8457.611977486007,9106.50386615682,7808.720088815193,58.41098567507618,True,54.19,104.82,14776367535700.0,61133.0,22132.3045409402,15373871.852787,105038821.651,259851.978845,0.825554923076923,?,?,18183700.0,155807033450.0,8995.0
2020-01-27,8604.8659883,8980.75947275,8563.64535604,8893.7838799,8596.435796874664,7748.401868571206,32022.98010567,29406.31657456917,8494.165917405007,9154.74981920838,7833.582015601636,63.6332195247368,True,53.14,103.17,14776367535689.0,86583.0,46980.1503782,14226813.8665,94755300.6505832,259969.598914,1.05595276744,?,10.6166666666667,18185037.5,159564611544.0,9060.0
2020-01-28,8895.95367843,9401.79335223,8890.1859118,9389.29722706,8755.008082911732,7789.410305485607,45534.42386401,28635.73328069317,8561.368148215508,9295.026047350122,7827.710249080894,70.28672333327042,True,53.48,100.8,15203806713100.0,91733.0,49940.0896879,16242549.0084,107321517.017,260106.319427,1.20478690845,?,?,18185650.0,164561946850.0,9525.0
2020-01-29,9399.29553282,9424.9611572,9239.18460958,9283.61946773,8860.730359875386,7830.642366944006,30982.33422198,28799.579442007664,8634.726908295008,9348.922230270557,7920.53158631946,67.45235933870484,False,53.33,103.11,15466098935600.0,90856.0,47178.2284843803,18887556.2843298,123011831.713,260277.518958,1.0045750625,?,?,18188862.5,169893070181.0,9730.0
2020-01-30,9283.99176044,9564.18457151,9188.16546325,9503.30413919,8989.24511573831,7876.626830030206,36278.27620937,28723.984730731165,8700.279476175008,9477.849416408237,7922.709535941779,70.14740003773764,True,52.14,103.52,15466098935555.0,92374.0,45388.1343303,18922276.3946,119936535.919975,260438.282577,1.00742121154,?,7.0,18190887.5,173613830300.0,9440.0
2020-01-31,9503.25702388,9516.72902422,9204.85012931,9333.53540609,9058.103173808648,7919.509704502806,25823.7212656,29024.992547944166,8765.851465531507,9524.555765320816,8007.147165742198,65.62510918629123,False,51.56,103.94,15466098935600.0,88553.0,47284.0527906,17040641.8641,110710648.542,260595.162939,1.109039125,?,?,18191175.0,172343191950.0,?
2020-02-01,9341.93903621,9453.14856081,9292.28837772,9379.92713654,9122.467966354918,7962.046441046407,9697.71447478,28988.180447546667,8826.052866458009,9579.009977653754,8073.095755262264,66.26512913658931,True,51.56,103.94,15466098935600.0,80859.0,31204.98954994,17858163.3183205,116092416.179,260754.955096,0.962483086092715,?,?,18194612.5,170774632925.0,?
2020-02-02,9380.1969977,9465.22192466,9169.95088228,9325.98864959,9163.172103001934,8007.247837662406,16705.12933744,28891.50654210417,8886.957773669008,9593.316395394077,8180.599151943942,64.75549508531425,False,51.56,103.94,15466098935555.0,69636.0,41662.2909416,16944231.5939,109941824.59331,260900.402842,1.01289226573,?,8.11666666666667,18196500.0,170728661250.0,9410.0
2020-02-03,9324.93223464,9593.25576136,9228.04866029,9286.29452512,9187.796587425548,8050.729922839205,26841.84932047,26591.488537129168,8909.817097380008,9636.506135339308,8183.128059420708,63.60706608891274,False,50.11,102.96,15466098935600.0,87643.0,51497.1278149,17467129.7546,113785944.334,261045.022255,1.19077691892,?,?,18196675.0,173223247662.5,9255.0
2020-02-04,9285.15916496,9343.87608664,9082.88054829,9165.49652867,9183.33657567444,8096.450957925205,21846.7594521,25656.401294565665,8927.338865161508,9660.910651548393,8193.767078774623,60.113129288308286,False,49.61,101.71,15466098935600.0,92900.0,46763.3377066802,15415016.36326,122243007.765,261221.372863,1.19478961363636,?,?,18200037.5,166821543725.0,9830.0
2020-02-05,9165.67111777,9749.22851954,9153.92397768,9611.91844032,9269.05294860355,8156.411153762605,36127.10810615,26141.866980685165,8971.959482841008,9756.341095247371,8187.577870434645,67.26868800790939,True,50.75,102.19,15466098935555.0,92900.0,47789.5183903,17105098.5956,122243007.76459,261551.534429,1.13683864444,?,8.43333333333333,18202237.5,174386536369.0,9895.0
2020-02-06,9614.42872328,9852.52417649,9531.45437893,9757.5161957,9366.74559802284,8205.825765990605,33087.88869207,25752.595433766168,9014.925879036507,9869.44416472773,8160.407593345283,69.20883050697637,True,50.95,103.42,15466098935600.0,88679.0,47789.5183903,17105098.5956,103791233.008,261551.534429,1.13683864444,?,?,18202187.5,175277964531.25,9845.0
2020-02-07,9759.17109117,9866.5635636,9720.97790971,9810.72737532,9455.541953482272,8259.027655563406,21170.2806799,26021.667464307167,9060.015562992508,9980.060299902996,8139.970826082017,69.91079290533587,True,50.32,101.33,15466098935600.0,84881.0,39556.3038552104,17296713.6149433,106866528.8,261705.195533,1.28319558992806,?,?,18205112.5,178155230925.0,?
2020-02-08,9808.89954551,9944.62311956,9664.13114931,9907.49214099,9545.931990983818,8313.318294374405,18292.49126889,24877.848986691668,9120.257544668506,10094.97164216179,8145.543447175221,71.19675489164803,True,50.32,101.33,15466098935555.0,73118.0,26172.4801003,17511947.9489,106866528.80049,261883.369212,1.11652211511,?,8.36666666666667,18206875.0,179355925625.0,?
2020-02-09,9907.27823801,10171.51666661,9892.8344366,10167.8808206,9670.321756907057,8373.786450606805,23752.20260975,25124.189019096164,9197.069845667504,10245.02954048765,8149.110150847361,74.37098779267059,True,50.32,101.33,15466098935600.0,68515.0,28294.0209455,19747647.2564,117630064.075,262038.446274,0.951914071895,?,?,18207725.0,184480669700.0,9935.0
2020-02-10,10170.46354971,10192.34944327,9763.60444161,9852.95635459,9706.848676443644,8420.566461209606,34144.73983591,25809.326659862665,9253.532006416006,10314.98936677825,8192.074646053761,65.03587928162904,False,49.57,102.85,15466098935600.0,84989.0,41285.4300500701,15671545.1161284,93796521.681,262184.003043,1.19986725409836,?,?,18210400.0,178962706000.0,10405.0
2020-02-11,9852.27838249,10369.93710828,9713.83020318,10271.12750615,9819.704442384917,8479.614722178207,41219.93445325,27101.069921341164,9334.041086872005,10446.530790434326,8221.551383309683,70.35665943380644,True,49.94,102.87,15521134947902.1,90760.0,53563.9916009,19051941.2101,114190850.876276,262330.589804,1.25871225,?,10.0583333333333,18212162.5,187348515638.0,10525.0
2020-02-12,10274.40385495,10475.37119264,10256.05529273,10354.3544993,9926.634453767932,8541.568551704406,34443.54990619,27151.710727838166,9432.295365992506,10540.765811404432,8323.82492058058,71.29300311729176,True,51.17,102.12,15546745765500.0,91904.0,45744.2072943,18763378.486,109742275.189,262516.986823,1.1479745,?,?,18213262.5,189235797375.0,10305.0
2020-02-13,10352.44175965,10504.55468055,10091.3156089,10241.93569263,9989.694701540346,8602.568379870407,43309.56411365,28049.96742979416,9523.060912107005,10583.524024722172,8462.597799491838,68.16112852488249,False,51.42,103.14,15546745765500.0,89278.0,46051.5344903802,18474198.4419548,108969442.265,262679.882959,1.22948190070922,?,?,18215662.5,186838050262.0,10495.0
2020-02-14,10240.07898154,10389.79910894,10108.65751396,10370.48060037,10065.851881306276,8666.069778352206,23727.63416629,28667.71181665366,9625.109084634005,10595.491163132,8654.727006136009,69.79506778901379,True,52.05,102.01,15546745765529.0,84538.0,37825.7378803,17892676.3265,104332444.722146,262853.266543,1.09033008148,?,9.21666666666667,18217425.0,187994717288.0,?
2020-02-15,10372.98441588,10395.32811699,9822.42856735,9909.16026537,10034.51355811902,8719.346352728406,27782.95743612,29139.57697597916,9690.839842561503,10544.11813262938,8837.561552493631,58.24311861005206,False,52.05,102.01,15546745765500.0,73097.0,23665.8948268,18294966.9415,109742275.189,263000.46141,1.09961007042,?,?,18218775.0,186778881300.0,?
2020-02-16,9911.08732212,10049.17936104,9637.72123148,9933.98926222,10014.408698939216,8771.985485232806,20972.04186047,28587.03006371916,9742.850111677504,10518.754908969244,8966.945314385765,58.63990188220695,True,52.36,102.01,15546745765500.0,64279.0,22419.5853542902,17801511.08347,109742275.189,263156.604168,0.93476688028169,?,?,18220925.0,177863559388.0,?
2020-02-17,9915.80775064,9960.32698267,9475.07873205,9703.99668189,9952.326295529372,8818.318235095405,28681.42807482,27744.380274259653,9758.585084419004,10517.755609629648,8999.41455920836,53.56267156470936,False,52.2,102.01,15546745765529.0,81009.0,40254.896953,19823862.1988,121334769.047237,263289.363401,1.02471081529,?,7.86666666666667,18223137.5,175698380206.0,10250.0
2020-02-18,9711.07141647,10268.50323565,9622.04692147,10185.27314222,9998.915664867498,8877.649290547404,31552.9408912,27772.910607720656,9803.667768143505,10551.667878563292,9055.667657723718,61.14417363034815,True,52.05,105.95,15546745765500.0,85690.0,43205.099334,19007001.528,115924938.58,263450.027174,1.12287272667,?,?,18224312.5,176119756000.0,10225.0
2020-02-19,10188.63630055,10296.72926685,9357.49902654,9604.38067577,9920.008667047998,8926.315404158604,41739.15330575,28045.954462539656,9808.721594972503,10549.870303156844,9067.572886788164,50.44008598639783,False,53.29,107.74,15546745765500.0,85901.0,37773.5317520197,18406770.3412521,108969442.265,263618.682929,1.16627234751773,?,?,18226662.5,181291498556.0,9615.0
2020-02-20,9592.19895612,9690.14769747,9436.45364095,9610.50158433,9858.107250504398,8974.997953103404,30066.49826985,28258.09331275216,9822.569903884503,10537.574908557275,9107.564899211737,50.53834401804473,True,53.78,107.9,15546745765529.0,80755.0,50991.4873399,15368284.874,97376948.4073364,263783.093163,1.2488265,?,9.18333333333333,18228412.5,175010988412.0,9740.0
2020-02-21,9611.0983391,9771.65032997,9580.26859348,9698.61322429,9826.208445261518,9030.054338822403,19115.24634842,28728.96990643416,9838.504208272005,10527.05564154963,9149.95277499438,52.01323877243803,True,53.38,111.06,15546745765500.0,84686.0,48943.0667028,18886942.6943,119016270.276,263940.611476,1.0670976039,?,?,18229825.0,177330622687.5,?
2020-02-22,9699.30554131,9720.62688317,9580.15246811,9673.0727964,9795.581315489217,9076.900087521604,8380.56768056,28312.741823590164,9855.858415612503,10508.42065252763,9203.296178697376,51.5335473149755,False,53.38,111.06,15546745765500.0,71719.0,40498.3484229601,18051502.9659413,114379272.732,264104.989999,0.94437022972973,?,?,18231912.5,176612536388.0,?
2020-02-23,9672.66626018,9999.99592563,9670.05013185,9978.45249208,9832.155550807372,9129.475486463803,15322.35057201,27736.766886167163,9890.466313960504,10489.77583581181,9291.1567921092,56.678149086743865,True,53.38,111.06,15546745765529.0,62664.0,39733.7534831,17684305.8236,109742275.18922,264243.962662,0.909322887324,?,7.10833333333333,18233662.5,180449440931.0,9600.0
2020-02-24,9968.76292098,10018.78368735,9496.46434547,9666.11096708,9798.946634061898,9175.732970632404,28495.32087824,28069.194957474167,9915.497035881004,10426.98171917097,9404.01235259104,50.74508836071536,False,51.43,111.51,15546745765500.0,82491.0,59816.9395032,17377835.2214,108969442.265,264373.736758,1.14128016312,?,?,18235325.0,174776472462.5,9320.0
2020-02-25,9666.07209591,9677.74974722,9261.08849834,9307.11255561,9700.579818371518,9206.610795656805,28030.43065753,27664.36108504316,9900.256741645502,10462.646159573382,9337.867323717624,44.924179827337774,False,49.9,107.48,15509350562300.0,80602.0,41611.3422401602,17822599.4317669,111020255.745,264534.543925,1.06456358333333,?,?,18237187.5,170672719219.0,8885.0
2020-02-26,9306.85074541,9365.41644754,8652.35741321,8785.2965794,9517.523170577217,9219.062625614404,59417.29073221,28980.83118705016,9851.645760830505,10594.196774271037,9109.094747389969,38.08558436679599,False,48.73,107.35,15486913440293.0,83577.0,54400.5088661,15629013.681,104700775.427287,264687.952835,1.16353100735,?,8.66666666666667,18238937.5,160210827000.0,8945.0
2020-02-27,8783.4737706,8973.36717151,8532.52655752,8812.38939078,9376.496414617772,9234.405361213005,40131.03845165,29928.86907563766,9801.728861603504,10671.838692562358,8931.61903064465,38.60812377388265,True,47.09,99.83,15486913440300.0,83331.0,64708.3362454,16401715.3341,113169220.499,264846.050567,1.10262577551,?,?,18240850.0,161778098650.0,8700.0
2020-02-28,8820.90192671,8896.98340137,8439.64155946,8707.84544743,9242.766221180218,9252.233384838804,36391.57734265,30833.823379325662,9741.746526925504,10731.584193689592,8751.908860161417,37.29995125513221,False,44.76,94.15,15486913440300.0,84323.0,45866.4974855504,17412081.0567263,121637665.57,265008.073867,1.08266515822785,?,?,18242875.0,157326554000.0,?
2020-02-29,8706.8980273,8800.32345174,8531.47304381,8531.47304381,9100.507585706177,9259.017790083206,12714.95292929,30281.960895302665,9659.926138086004,10759.760032800566,8560.092243371442,35.13690283267708,False,44.76,94.15,15486913440293.0,74109.0,64486.3558612697,16697791.7547892,107010351.35583,265463.650111,1.11627167785235,?,8.33333333333333,18247000.0,155692527500.0,?
2020-03-01,8527.1627729,8746.6418562,8421.92392476,8530.63675309,8986.53341918294,9269.188612765804,19955.93833227,29572.520820120662,9593.810158011003,10793.708518204065,8393.911797817946,35.126501135696714,False,44.76,94.15,15486913440293.0,89066.0,64486.3558612697,16697791.7547892,114708937.784307,265463.650111,1.11627167785235,?,?,18246350.0,156188756000.0,8975.0
2020-03-02,8513.36420756,8977.17891354,8494.65549726,8919.6549617,8973.157727686352,9284.063729639603,30312.50177532,29027.149186224164,9526.236530788505,10718.141133571238,8334.331928005771,43.50469513219887,True,46.75,97.87,15486913440293.0,89066.0,64486.3558612697,16697791.7547892,117788372.355698,265463.650111,1.11627167785235,?,?,18249200.0,161633164400.0,8770.0
2020-03-03,8923.37518595,8925.23375319,8672.04013312,8758.99682996,8930.325548141082,9297.085856131403,25073.75763392,28558.65957261066,9446.468647321504,10619.39677766651,8273.540516976498,41.14159728061197,False,47.18,101.47,15486913440293.0,88959.0,65336.6689368704,17037037.2303219,117788372.355698,265630.027917,1.14422573202614,?,7.68333333333333,18250612.5,159200092837.5,8760.0
2020-03-04,8761.93257778,8848.45163008,8681.10932194,8763.43330187,8896.947098886865,9295.772361150806,18120.29346222,27299.19604003916,9372.543527783504,10521.740899148695,8223.34615641831,41.23652057135027,True,46.78,102.67,15486913440293.0,88466.0,58668.1029358996,18948989.9695022,128566393.355566,265805.174893,1.22606610179641,?,?,18251875.0,159658276562.5,9195.0
2020-03-05,8762.96747675,9170.57003228,8762.96747675,9071.15107265,8931.787893639492,9300.894159143008,30379.47607514,27631.78813548166,9307.577051397504,10367.18255740927,8247.971545385737,47.55442029471868,True,45.9,104.7,15486913440293.0,93677.0,62406.760576239,18562608.9764852,125486958.784175,266009.105727,0.99912117791411,?,?,18254612.5,166828903637.5,9165.0
2020-03-06,9065.22818003,9183.74163838,9002.3454909,9158.46232197,8977.122779305593,9309.673283847806,19548.96237965,27220.08838265816,9270.042154227503,10294.344317745694,8245.739990709313,49.22258200139687,True,41.28,103.01,15486913440293.0,88006.0,51349.5831982589,18084440.7557398,119328089.641393,266172.628413,1.07348889677419,?,8.975,18256662.5,165962190456.25,?
2020-03-07,9157.46710033,9209.22858938,8863.20653141,8903.82252838,8962.462729120474,9309.785968979606,15907.33763406,26966.853171337654,9218.533817535505,10207.088670652773,8229.978964418237,44.751827834188205,False,41.28,103.01,15486913440293.0,77741.0,37260.1185227101,18200369.580492,120867806.927089,266338.33536,0.909622929936306,?,?,18257412.5,166160711162.5,?
2020-03-08,8900.01113642,8900.01113642,8014.47885956,8040.87020313,8778.14422392238,9292.424699118206,44808.11498855,27773.18751702416,9135.377493597503,10221.574658012714,8049.180329182296,33.610507097432134,False,41.28,103.01,15486913440293.0,62630.0,32298.0930804898,17385259.2570763,121637665.569937,266481.86887,0.86939667721519,?,?,18260562.5,151352672281.25,7850.0
2020-03-09,8043.60299726,8170.8431327,7628.22331853,7929.21597642,8608.358574421904,9276.955968497206,69361.46608974,29663.61377695116,9022.574635307505,10117.761965007208,7927.387305607801,32.48366272680158,False,31.13,94.29,16076772598590.7,83604.0,50243.5925347496,15003719.0413104,119877105.097528,266619.268111,1.14787998,?,8.05833333333333,18262525.0,143470396400.0,7995.0
2020-03-10,7931.33286096,8158.53659916,7747.85527968,7888.82216794,8464.451293125523,9262.099715843606,47666.40642387,29959.97643285716,8936.796709916005,10102.72258873745,7770.87083109456,32.06482854896184,False,34.36,95.49,16552923967337.0,85604.0,59124.6725659108,13309094.5286119,108616241.391911,266791.349446,1.2995478030303,?,?,18262925.0,143510064650.0,7855.0
2020-03-11,7892.61451105,7984.43597151,7596.28289467,7937.8387373,8359.128781960419,9246.382227797205,38602.24152297,30386.763595513163,8853.163567564505,10053.252272434269,7653.074862694743,33.190542019452764,True,32.98,87.67,16552923967337.0,85710.0,59576.7856940499,11906436.352487,97919187.3154346,266962.804927,1.20830878991597,?,?,18265612.5,142088199637.5,6010.0
2020-03-12,7942.04107224,7964.99247224,4757.64346008,4876.59509272,7662.622044112335,9170.695211711003,276789.31967883,43270.46726203366,8612.062660986005,10668.11632117049,6556.00900080152,15.696775955934116,False,31.5,77.78,16552923967337.0,85208.0,106529.60363326,13544827.8769228,124250397.349837,267106.763454,1.23511670198676,?,12.2416666666667,18267562.5,106015798968.75,5330.0
2020-03-13,4897.47053839,5982.39842982,3941.21322499,5638.95875717,7257.8893867238685,9115.689008516603,300156.31143681,57859.25444984615,8410.356959024504,10778.338537464224,6042.375380584784,26.13773867976714,True,31.73,70.26,16552923967337.0,73819.0,91379.7628055105,8634486.98165652,102856289.196885,267293.101265,1.296698272,?,14.2166666666667,18268462.5,101262087637.5,?
2020-03-14,5626.22831564,5667.64319111,5065.81678185,5183.58100217,6843.027709813095,9050.828133153203,75085.93553204,60847.43369784765,8170.613384529004,10810.32183903142,5530.904930026589,24.20902415398088,False,31.73,70.26,16552923967337.0,70450.0,50434.3149014539,8986521.2261113,105324840.13761,267455.271979,1.2744803828125,?,13.7666666666667,18270550.0,100350995875.0,?
2020-03-15,5180.90558978,5952.92721065,5121.9964604,5355.75203807,6545.572575464475,8991.352830918006,95111.44670572,64178.23998922164,7955.095438078504,10769.283608737527,5140.90726741948,26.41974641315589,True,31.73,70.26,16552923967337.0,58231.0,31565.7516857399,8103100.66412195,97919187.3154346,267618.738583,1.11364485714286,?,12.6833333333333,18272150.0,96906347525.0,4930.0
2020-03-16,5354.28650956,5354.28650956,4460.88898578,5034.76769056,6243.411598483581,8920.157282592805,189398.19265403,72246.62808904664,7741.478194826003,10754.317142858856,4728.639246793151,24.95811803844758,False,28.7,75.18,16552923967337.0,75919.0,86188.4051619398,7889846.94060429,97919187.3154346,267750.868915,1.19345300840336,?,12.95,18273650.0,90765219550.0,5380.0
2020-03-17,5081.0475112,5548.64816731,4945.95596382,5346.70369848,6064.070018482865,8849.215678964403,108559.72707085,74703.74990597865,7569.548550780004,10714.073464093846,4425.023637466162,29.065205700618577,True,26.95,85.0,16552923967337.0,83264.0,140620.063281201,8477516.57450476,101210588.569735,267892.869648,1.23159709756097,?,14.275,18273987.5,97446038343.75,5340.0
2020-03-18,5348.76873777,5451.29408377,5035.34910957,5417.10365645,5934.676746076292,8769.771807552204,101895.76969115,77791.98646795364,7399.784264063503,10623.20332031187,4176.365207815138,29.996404009439942,True,20.37,73.45,16552923967337.0,75091.0,65643.9831391602,6941254.71929466,82285031.3575081,268044.439389,1.16499282,?,14.9083333333333,18276225.0,94716536062.5,6240.0
2020-03-19,5425.41703695,6422.21345863,5275.92381096,6195.38976359,5986.819349579034,8708.007213469404,142930.89539307,83118.95237047465,7274.161479871504,10479.659021162195,4068.663938580811,39.45850478541131,True,25.22,74.82,16552923967337.0,81910.0,87201.9193034717,7981376.24196957,88044983.5525337,268161.077027,1.30664186915888,?,12.5166666666667,18277912.5,113670337837.5,6210.0
2020-03-20,6203.27982007,6931.57139434,5695.94040759,6222.43160994,6033.941801651227,8642.389762884404,150742.70266951,90020.33985748564,7158.709408178003,10340.997646833624,3976.421169522381,39.763161766120064,True,22.43,70.12,16552923967337.0,82819.0,79920.2783243996,9446456.6579134,89690684.1796838,268300.805442,1.2644780733945,?,18.3666666666667,18279262.5,112152415068.75,?
2020-03-21,6227.21484649,6467.76207631,5886.97490736,6212.56051774,6069.665544868982,8579.970265117405,59901.96636963,92017.64125935364,7042.805596410503,10185.38833616278,3900.222856658224,39.6846573339529,False,22.43,70.12,16552923967337.0,66378.0,35012.29085254,9873966.12841585,102033438.88331,268438.775754,1.10833378225806,?,11.4666666666667,18279500.0,114082359500.0,?
2020-03-22,6210.60402124,6428.71684893,5768.15975714,5832.37563834,6022.207563563185,8509.019235153404,65882.50479453,93796.14141031416,6888.441630242503,9949.328555410742,3827.554705074264,36.68088260746794,False,22.43,70.12,16552923967337.0,57786.0,29855.4646973101,9996191.20726949,104501989.824035,268575.797853,0.843088582677165,?,7.34166666666667,18282162.5,108495493356.25,6300.0
2020-03-23,5813.70789651,6609.13524904,5732.91877135,6501.37917896,6118.041886642548,8452.527045740804,105687.08092672,97826.80757495416,6775.560747692504,9716.347804125744,3834.773691259265,44.62389738108131,True,23.36,74.66,16552923967337.0,79098.0,93143.2959391899,8912695.38775182,92159235.1204091,268683.154463,1.160538375,?,13.0791666666667,18283475.0,114280860487.5,6725.0
2020-03-24,6517.87220825,6858.84102435,6412.38009392,6771.76764554,6248.787038422039,8402.236508149204,101427.26781356,101992.15629252116,6675.977464876004,9472.088444364055,3879.866485387953,47.490908967973816,True,24.01,86.27,16552923967337.0,81833.0,87606.3321030502,11290318.1081887,108616241.391911,268813.084814,1.17028861363636,?,11.5166666666667,18285000.0,122216940000.0,6660.0
2020-03-25,6760.63277935,6976.55236436,6493.50140094,6697.25727257,6338.481085251631,8352.871723027203,82165.28539775,104581.44675865168,6557.282774872004,9129.169657229146,3985.3958925148618,46.77227325238496,False,24.49,88.83,16552923967337.0,72808.0,61926.3653824793,8111093.56505244,75702228.8489074,268966.750075,1.12529151086957,?,19.4625,18286475.0,120571872912.5,6695.0
2020-03-26,6735.96965289,6790.58512192,6546.1604136,6764.06506654,6423.597881509305,8295.914655551604,45895.81038669,105898.78915900367,6437.562912100503,8720.673844458797,4154.451979742208,47.53880747911042,True,22.6,88.15,14143559041805.2,77419.0,72820.933663571,13691118.2118555,112492821.358516,269070.975172,1.135452525,?,7.48333333333333,18288562.5,122798552906.25,6680.0
2020-03-27,6768.04309128,6869.38702415,6322.3790799,6386.66531262,6416.211367731444,8228.497637890003,53919.85322867,107799.41493873416,6311.705051312503,8294.951263741457,4328.45883888355,43.70943193274415,False,21.51,81.81,13912524048946.0,80254.0,75560.731401929,13411241.2554212,107197274.863781,269252.760437,1.11037502580645,?,7.11666666666667,18290525.0,121586264937.5,?
2020-03-28,6363.24633881,6363.24633881,6059.33453862,6262.12581301,6385.3942567871545,8157.525606643804,56508.14158409,108384.41626851117,6222.767831806503,8040.49042306791,4405.045240545095,42.4930015124128,False,21.51,81.81,13912524048946.0,66146.0,26856.4536854499,10989618.9333618,93365368.4297446,269424.094689,0.910426518518518,?,7.6,18291925.0,113839795237.5,?
2020-03-29,6263.45342405,6281.95715601,5879.38808528,5879.91000489,6284.297406407723,8076.973963921805,42709.98950646,107051.84243934717,6120.302533230003,7764.454628681397,4476.15043777861,38.91368064279682,False,21.51,81.81,13912524048946.0,59315.0,25414.9427689,11822813.2911171,104430893.576974,269547.199076,0.769856337748344,?,6.26666666666667,18294125.0,107971925750.0,6380.0
2020-03-30,5884.15839233,6614.88169616,5862.92151832,6403.84264847,6308.206454820179,8001.693200479203,67905.85469515,108063.81485291116,6046.053557256504,7485.404498119733,4606.702616393275,45.66950544273954,True,20.09,80.39,13912524048946.0,79383.0,45921.5082481497,11637863.3799015,101664512.290166,269663.371915,1.05563320408163,?,8.68333333333333,18295875.0,119453767875.0,6475.0
2020-03-31,6405.12801666,6527.45619275,6354.67152267,6426.95466419,6331.956096694143,7933.173166671204,34701.88214743,107868.79688413416,5970.509353601004,7137.621311086783,4803.397396115224,45.95346033994774,True,20.48,78.95,13912524048946.0,83871.0,56999.3988689594,13165642.8313156,109963656.150588,269819.051716,1.02587110691824,?,7.08333333333333,18296062.5,117908974781.25,6210.0
2020-04-01,6430.2976921,6698.17118284,6164.049519,6656.46387252,6396.8576518593145,7860.879893998604,53824.19030118,96720.54041525166,6059.502792591004,7148.193763870973,4970.811821311034,48.81434871148382,True,20.31,80.94,13912524048946.0,84291.0,76332.0738267911,12386579.1867395,105814084.220377,269982.311656,1.11369449019608,?,7.86666666666667,18299837.5,120705728150.0,6865.0
2020-04-02,6691.52544202,7219.46191485,6585.62519147,6799.71658253,6477.429437993452,7789.787135663204,90977.86585538,86261.61813618014,6117.540683859004,7233.778238088692,5001.303129629317,50.57301936023128,True,25.32,84.5,13912524048946.0,92394.0,70265.6179007002,13018917.4093132,105814084.220377,270152.729204,1.11520447058824,?,8.1,18301587.5,124039009281.25,6800.0
2020-04-03,6792.12272051,7041.83814914,6619.4491674,6742.1171536,6530.366981114761,7719.790764882603,51755.10270111,85095.07649463366,6195.467491430503,7256.249723571635,5134.685259289372,49.83163834239556,False,28.34,84.36,13912524048946.0,88719.0,53633.1953787397,11436511.5514712,91290582.4646392,270323.34063,1.14850231818182,?,11.25,18303337.5,123382798087.5,?
2020-04-04,6737.69965772,6993.31830382,6675.87007356,6875.7549561,6599.444576111809,7649.896251997203,26286.3207256,81653.82019562766,6271.467637332004,7297.961014667114,5244.974259996895,51.60429738301161,True,28.34,84.36,13912524048946.0,74469.0,37751.6742154402,13560678.0014824,108580465.507185,270474.904204,1.07727273248408,?,5.48333333333333,18305100.0,123632645400.0,?
2020-04-05,6887.54377004,6904.77802915,6687.67795888,6779.87496207,6635.530653303447,7587.310545931203,19697.15539039,73168.76833244566,6358.723000907504,7235.675057591538,5481.770944223469,50.23288898871184,False,28.34,84.36,13912524048946.0,66648.0,27586.04408995,14957634.8766792,121029181.297817,270644.098215,0.769681285714286,?,3.96666666666667,18307100.0,124424205150.0,7330.0
2020-04-06,6779.14256395,7353.18105545,6777.27473801,7347.68720608,6777.961963858757,7535.584504808403,72415.33944337,71361.54895107166,6458.772176287504,7307.170069890975,5610.374282684032,57.44543402192167,True,26.08,89.32,13912524048946.0,91812.0,48452.0123092196,11485342.6768563,88524201.1778319,270778.721876,1.164635859375,?,9.925,18309037.5,132676440243.75,7330.0
